movieId,clean_title
2960,Beefcake
2061,Full Tilt Boogie
2317,"Alarmist, The"
2185,I Confess
2187,Stage Fright
1864,Sour Grapes
734,Getting Away With Murder
2215,Rich and Strange
1493,Love and Other Catastrophes
1829,Chinese Box
2675,Twice Upon a Yesterday
1151,Faust
2510,Just the Ticket
1793,Welcome to Woop-Woop
3570,"Last September, The"
3026,Slaughterhouse
2156,"Best Man, The (Il Testimone dello sposo)"
2251,"Cabinet of Dr. Ramirez, The"
3880,"Ballad of Ramblin' Jack, The"
1668,One Night Stand
1814,"Price Above Rubies, A"
3495,Roadside Prophets
1514,Temptress Moon (Feng Yue)
1561,Wedding Bell Blues
3319,Judy Berlin
359,I Like It Like That
2945,Mike's Murder
310,Rent-a-Kid
925,Golden Earrings
1901,Dear Jesse
2578,"Sticky Fingers of Time, The"
59,"Confessional, The (Le Confessionnal)"
3523,Taffin
2283,"Sheltering Sky, The"
2449,"Garbage Pail Kids Movie, The"
452,Widows' Peak
2244,"Allnighter, The"
397,"Fear, The"
2332,Belly
1575,Gabbeh
756,Carmen Miranda: Bananas Is My Business
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano)"
2813,"Source, The"
2538,Dancemaker
2191,"Merry War, A"
792,"Hungarian Fairy Tale, A"
3218,Poison
3402,Turtle Diary
3800,Criminal Lovers (Les Amants Criminels)
3850,Whatever Happened to Aunt Alice?
3333,"Killing of Sister George, The"
2981,"Brother, Can You Spare a Dime?"
821,"Crude Oasis, The"
220,Castle Freak
1426,Zeus and Roxanne
2350,Heart Condition
2556,Telling You
1144,"Line King: Al Hirschfeld, The"
2934,"Love Bewitched, A (El Amor Brujo)"
1622,Kicked in the Head
1636,Stag
980,In the Line of Duty 2
814,"Boy Called Hate, A"
394,Coldblooded
702,Faces
744,Brothers in Trouble
2246,Stars and Bars
1486,"Quiet Room, The"
1154,T-Men
1160,Six of a Kind
1504,Hollow Reed
2197,Firelight
1574,Fall
33,Wings of Courage
3574,Carnosaur 3: Primal Species
2775,Head On
389,"Colonel Chabert, Le"
1071,For the Moment
559,"Paris, France"
1671,Deceiver
3482,Price of Glory
3126,"End of the Affair, The"
1324,Amityville: Dollhouse
189,Reckless
1174,Grosse Fatigue
1898,"Land Girls, The"
108,Catwalk
2758,Plenty
3209,"Loves of Carmen, The"
2192,See the Sea (Regarde la mer)
1519,Broken English
1098,"Search for One-eye Jimmy, The"
1369,I Can't Sleep (J'ai pas sommeil)
3151,"Bat Whispers, The"
1038,Unhook the Stars
2923,Citizen's Band (a.k.a. Handle with Care)
3027,Slaughterhouse 2
1433,"Machine, The"
3847,"Ilsa, She Wolf of the SS"
3757,Asylum
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia)
2257,No Small Affair
3492,"Son of the Sheik, The"
598,Window to Paris
563,Germinal
729,"Institute Benjamenta, or This Dream People Call Human Life"
730,"Low Life, The"
758,"Jar, The (Khomreh)"
2233,Digging to China
2234,Let's Talk About Sex
2441,"Hi-Lo Country, The"
245,"Glass Shield, The"
1872,Go Now
264,"Enfer, L'"
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train)
1116,"Single Girl, A (La Fille Seule)"
672,Tarantella
682,Tigrero: A Film That Was Never Made
698,Delta of Venus
3116,Miss Julie
862,Manny & Lo
2503,"Apple, The (Sib)"
895,Venice/Venice
2557,I Stand Alone (Seul contre tous)
2705,"Late August, Early September (Fin août, début septembre)"
197,"Stars Fell on Henrietta, The"
2765,"Acid House, The"
53,Lamerica
526,"Savage Nights (Nuits fauves, Les)"
90,"Journey of August King, The"
567,Kika
962,They Made Me a Criminal
618,Two Much
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)"
120,Race the Sun
2209,Young and Innocent
703,Boys
3003,Train of Life (Train De Vie)
967,"Outlaw, The"
2814,"Bat, The"
2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See)"
3486,Devil Girl From Mars
3642,In Old California
972,"Last Time I Saw Paris, The"
641,"Little Indian, Big City (Un indien dans la ville)"
2608,Heaven
1444,Guantanamera
1850,"I Love You, Don't Touch Me!"
3657,Pandora and the Flying Dutchman
1138,Dadetown
2776,"Marcello Mastroianni: I Remember Yes, I Remember"
1436,Falling in Love Again
769,Marlene Dietrich: Shadow and Light
985,Small Wonders
1675,Incognito
2576,"Love, etc."
3542,Coming Apart
192,"Show, The"
2127,"First Love, Last Rites"
887,Talk of Angels
712,Captives
2831,"Dog of Flanders, A"
2358,Savior
1849,Prince Valiant
1121,Glory Daze
1181,"Shooter, The"
2562,Bandits
3205,Black Sunday (La Maschera Del Demonio)
3644,Dark Command
401,Mirage
2221,Blackmail
3131,Broadway Damage
3228,Wirey Spindell
1315,Paris Was a Woman
864,"Wife, The"
219,"Cure, The"
3294,Eaten Alive
3305,Bluebeard
3380,Railroaded!
643,Peanuts - Die Bank zahlt alles
3419,Something for Everyone
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)"
3888,Skipped Parts
823,"Collectionneuse, La"
2619,Mascara
1877,Little Men
3722,Live Virgin
2101,Squanto: A Warrior's Tale
2563,Beauty
3905,"Specials, The"
853,Dingo
3904,"Uninvited Guest, An"
1548,"War at Home, The"
1878,Woo
666,All Things Fair
1360,Identification of a Woman (Identificazione di una donna)
1364,Zero Kelvin (Kjærlighetens kjøtere)
696,Butterfly Kiss
3517,"Bells, The"
2984,On Any Sunday
3601,"Castaway Cowboy, The"
3322,3 Strikes
3303,Black Tar Heroin: The Dark End of the Street
3887,Went to Coney Island on a Mission From God... Be Back by Five
579,"Scorta, La"
2235,One Man's Hero
789,"I, Worst of All (Yo, la peor de todas)"
796,"Very Natural Thing, A"
3212,Born to Win
3216,Vampyros Lesbos (Las Vampiras)
2277,Somewhere in the City
3220,Night Tide
1630,"Lay of the Land, The"
977,Moonlight Murder
1652,Year of the Horse
2484,Tinseltown
1852,Love Walked In
3621,Possession
2821,Male and Female
3493,Torso (Corpi Presentano Tracce di Violenza Carnale)
3641,"Woman of Paris, A"
1115,Sleepover
1118,Tashunga
601,"Wooden Man's Bride, The (Wu Kui)"
3828,Better Living
1142,Get Over It
1145,Snowriders
3687,Light Years
2887,Simon Sez
623,"Modern Affair, A"
644,Happy Weekend
651,"Superweib, Das"
3876,Jerry & Tom
660,August
1510,"Brother's Kiss, A"
1386,Terror in a Texas Town
859,"Hippie Revolution, The"
3136,"James Dean Story, The"
1553,Late Bloomers
3166,Brenda Starr
3312,"McCullochs, The"
1718,Stranger in the House
3321,"Waiting Game, The"
142,Shadows (Cienie)
1908,Resurrection Man
1764,Tainted
2584,Foolish
1787,"Paralyzing Fear: The Story of Polio in America, A"
2742,Ménage (Tenue de soirée)
3778,On Our Merry Way
3283,Minnie and Moskowitz
884,Sweet Nothing
3085,"Living Dead Girl, The (La Morte Vivante)"
1685,"I Love You, I Love You Not"
3748,"Match, The"
1528,Intimate Relations
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable)
3595,Held Up
815,Power 98
2254,Choices
2299,"Battle of the Sexes, The"
1520,Commandments
775,Spirits of the Dead (Tre Passi nel Delirio)
1420,Message to Love: The Isle of Wight Festival
684,Windows
690,"Promise, The (Versprechen, Das)"
1534,"Bonheur, Le"
3652,City of the Living Dead (Paura nella città dei morti viventi)
3277,Beloved/Friend (Amigo/Amado)
3666,Retro Puppetmaster
3522,Sacco and Vanzetti (Sacco e Vanzetti)
3295,Raining Stones
3377,Hangmen Also Die
557,Mamma Roma
1107,Loser
560,"Beans of Egypt, Maine, The"
3458,Blood and Sand (Sangre y Arena)
706,Sunset Park
2226,"Ring, The"
1815,Eden
2444,24 7: Twenty Four Seven
3353,"Closer You Get, The"
3288,Cotton Mary
3352,Brown's Requiem
1770,B. Monkey
398,Frank and Ollie
989,Schlafes Bruder (Brother of Sleep)
2783,"Tomb of Ligeia, The"
1532,Sprung
966,"Walk in the Sun, A"
874,Killer: A Journal of Murder
1886,I Got the Hook Up
2592,"Joyriders, The"
657,Yankee Zulu
3890,Back Stage
2039,Cheetah
749,"Man from Down Under, The"
3818,Pot O' Gold
582,Metisse (Café au Lait)
642,Roula
3297,With Byrd at the South Pole
732,Original Gangstas
2930,Return with Honor
3057,Where's Marlowe?
3472,Horror Hotel (a.k.a. The City of the Dead)
130,Angela
139,Target
2955,Penitentiary II
655,Mutters Courage
3485,Autopsy (Macchie Solari)
790,An Unforgettable Summer
1915,Voyage to the Beginning of the World
2833,Lucie Aubrac
1714,Never Met Picasso
3207,"Snows of Kilimanjaro, The"
3242,Santitos
3533,"Actor's Revenge, An (Yukinojo Henge)"
1851,Leather Jacket Love Story
1830,Follow the Bitch
3881,Bittersweet Motel
2777,Cobra
3443,Born American
757,Ashes of Time
2895,Napoleon and Samantha
889,1-900
1470,Rhyme & Reason
981,Dangerous Ground
679,"Run of the Country, The"
3373,Buck and the Preacher
872,Aiqing wansui
3381,Slaves to the Underground
1555,"To Have, or Not"
3779,Project Moon Base
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The"
3609,Regret to Inform
1430,Underworld
1724,Full Speed
2223,"Farmer's Wife, The"
3233,Smashing Time
3237,Kestrel's Eye (Falkens öga)
3762,Daughter of Dr. Jeckyll
3172,Ulysses (Ulisse)
3065,Ten Benny
3631,It's in the Water
1139,Everything Relative
3603,"Gay Deceivers, The"
3842,Make Them Die Slowly (Cannibal Ferox)
572,Foreign Student
2213,Waltzes from Vienna
2217,Elstree Calling
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen)
975,Something to Sing About
3376,"Fantastic Night, The (La Nuit Fantastique)"
311,Relative Fear
1905,Marie Baie Des Anges
2258,Master Ninja I
2623,Trippin'
3236,Zachariah
396,Fall Time
868,Death in Brunswick
3413,Impact
1316,Anna
878,Bye-Bye
226,Dream Man
2811,With Friends Like These...
827,"Convent, The (Convento, O)"
584,I Don't Want to Talk About It (De eso no se habla)
1820,"Proposition, The"
607,Century
701,Daens
2214,Number Seventeen
763,"Last of the High Kings, The (a.k.a. Summer Fling)"
3229,Another Man's Poison
820,"Death in the Garden (Mort en ce jardin, La)"
3337,I'll Never Forget What's 'is Name
138,"Neon Bible, The"
530,Second Best
1070,Macao
843,Lotto Land
3336,It Happened Here
3460,Hillbillys in a Haunted House
3123,Spring Fever USA (a.k.a. Lauderdale)
133,Nueba Yol
3290,Soft Toilet Seats
1709,Legal Deceit
3164,"Alley Cats, The"
3315,Happy Go Lovely
1832,Heaven's Burning
439,Dangerous Game
134,Sonic Outlaws
2480,Dry Cleaning (Nettoyage à sec)
1842,Illtown
2309,"Inheritors, The (Die Siebtelbauern)"
3084,Home Page
2218,Juno and Paycock
2308,Detroit 9000
624,Condition Red
1434,"Stranger, The"
1868,"Truce, The"
404,Brother Minister: The Assassination of Malcolm X
2543,Six Ways to Sunday
591,Tough and Deadly
3656,Lured
2438,Outside Ozona
3323,Chain of Fools
127,"Silence of the Palace, The (Saimt el Qusur)"
3382,Song of Freedom
1843,Slappy and the Stinkers
286,Nemesis 2: Nebula
3530,Smoking/No Smoking
2198,Modulations
2703,Broken Vessels
2845,White Boys
3607,One Little Indian
2909,"Five Wives, Three Secretaries and Me"
